Soviet Union;URS;13;6;8
East Germany;GDR;7;5;7
United States;USA;3;3;4
Norway;NOR;3;3;1
West Germany;FRG;2;5;3
Finland;FIN;2;4;1
Austria;AUT*;2;2;2
Switzerland;SUI;1;3;1
Netherlands;NED;1;2;3
Italy;ITA;1;2;1
Canada;CAN;1;1;1
Great Britain;GBR;1;0;0
Czechoslovakia;TCH;0;1;0
Liechtenstein;LIE;0;0;2
Sweden;SWE;0;0;2
France;FRA;0;0;1
