Soviet Union;URS;8;5;3
East Germany;GDR;4;3;7
Switzerland;SUI;4;3;3
Netherlands;NED;4;3;2
United States;USA;3;2;3
West Germany;FRG;3;1;1
Norway;NOR;2;5;5
Italy;ITA;2;2;1
Austria;AUT;1;2;2
Sweden;SWE;1;1;2
Japan;JPN*;1;1;1
Czechoslovakia;TCH;1;0;2
Poland;POL;1;0;0
Spain;ESP;1;0;0
Finland;FIN;0;4;1
France;FRA;0;1;2
Canada;CAN;0;1;0
